type,route_name,origin,destination,time,distance,CO2,price,olon,olat,dlon,dlat
airplane,Chicago-Dallas,Chicago,Dallas,2.6188379192546547,1295.0703354037237,148.93308857142824,129.50703354037236,-87.6244212,41.8755616,-96.7968559,32.7762719
airplane,Chicago-San Jose,Chicago,San Jose,4.698080823597193,2958.4646588777546,340.2234357709418,295.8464658877755,-87.6244212,41.8755616,-121.890591,37.3361663
airplane,Chicago-Austin,Chicago,Austin,2.9701092630666315,1576.0874104533052,181.2500522021301,157.60874104533053,-87.6244212,41.8755616,-97.7436995,30.2711286
airplane,Chicago-Jacksonville,Chicago,Jacksonville,2.7376640947705946,1390.131275816476,159.86509671889476,139.0131275816476,-87.6244212,41.8755616,-81.655651,30.3321838
airplane,Chicago-Fort Worth,Chicago,Fort Worth,2.658846837336646,1327.077469869317,152.61390903497144,132.7077469869317,-87.6244212,41.8755616,-97.3327459,32.753177
airplane,Chicago-Columbus,Chicago,Columbus,1.553557595470032,442.8460763760255,50.92729878324293,44.28460763760256,-87.6244212,41.8755616,-83.0007065,39.9622601
airplane,Chicago-Charlotte,Chicago,Charlotte,2.181213227599524,944.9705820796188,108.67161693915617,94.49705820796189,-87.6244212,41.8755616,-80.8430827,35.2272086
airplane,Chicago-San Francisco,Chicago,San Francisco,4.731495674845634,2985.196539876507,343.2976020857983,298.5196539876507,-87.6244212,41.8755616,-122.4193286,37.7792588
airplane,Chicago-Indianapolis,Chicago,Indianapolis,1.3309915681842872,264.79325454742974,30.45122427295442,26.479325454742977,-87.6244212,41.8755616,-86.1583502,39.7683331
airplane,Chicago-Seattle,Chicago,Seattle,4.486532820870563,2789.2262566964505,320.7610195200918,278.9226256696451,-87.6244212,41.8755616,-122.330062,47.6038321
airplane,Chicago-Denver,Chicago,Denver,2.8471011447255137,1477.680915780411,169.93330531474726,147.7680915780411,-87.6244212,41.8755616,-104.984862,39.7392364
airplane,Chicago-Washington,Chicago,Washington,2.1940579940808456,955.2463952646764,109.8533354554378,95.52463952646764,-87.6244212,41.8755616,-77.0365427,38.8950368
airplane,Chicago-Boston,Chicago,Boston,2.706418479343241,1365.1347834745925,156.99050009957816,136.51347834745926,-87.6244212,41.8755616,-71.060511,42.3554334
airplane,Chicago-El Paso,Chicago,El Paso,3.517311314204647,2013.8490513637173,231.5926409068275,201.3849051363717,-87.6244212,41.8755616,-106.4870404,31.7601164
airplane,Chicago-Nashville,Chicago,Nashville,1.799386324585269,639.5090596682153,73.54354186184476,63.95090596682153,-87.6244212,41.8755616,-86.7742984,36.1622767
airplane,Chicago-Detroit,Chicago,Detroit,1.476255105344407,381.0040842755257,43.81546969168546,38.10040842755257,-87.6244212,41.8755616,-83.0466403,42.3315509
airplane,Chicago-Oklahoma City,Chicago,Oklahoma City,2.3927319431754293,1114.1855545403434,128.13133877213951,111.41855545403436,-87.6244212,41.8755616,-97.5170536,35.4729886
airplane,Chicago-Portland,Chicago,Portland,4.529836384815177,2823.869107852141,324.7449474029962,282.3869107852141,-87.6244212,41.8755616,-122.674194,45.5202471
airplane,Chicago-Las Vegas,Chicago,Las Vegas,4.061184517619894,2448.947614095915,281.62897562103024,244.89476140959152,-87.6244212,41.8755616,-115.1463536,36.171697
airplane,Chicago-Memphis,Chicago,Memphis,1.9717837689001927,777.4270151201546,89.40410673881777,77.74270151201546,-87.6244212,41.8755616,-90.0517638,35.1460249
airplane,Chicago-Baltimore,Chicago,Baltimore,2.215820268403218,972.6562147225744,111.85546469309608,97.26562147225744,-87.6244212,41.8755616,-76.610759,39.2908816
airplane,Chicago-Louisville,Chicago,Louisville,1.5409880955446922,432.7904764357539,49.7709047901117,43.27904764357539,-87.6244212,41.8755616,-85.759407,38.2542376
airplane,Houston-New York,Houston,New York,3.851600533355089,2281.280426684071,262.34724906866813,228.1280426684071,-95.3676974,29.7589382,-74.0060152,40.7127281
airplane,Houston-Los Angeles,Houston,Los Angeles,3.758050360166816,2206.440288133452,253.74063313534705,220.64402881334524,-95.3676974,29.7589382,-118.242766,34.0536909
airplane,Houston-Chicago,Houston,Chicago,2.894802150308907,1515.8417202471255,174.32179782841945,151.58417202471256,-95.3676974,29.7589382,-87.6244212,41.8755616
airplane,Houston-Phoenix,Houston,Phoenix,3.040531309290824,1632.425047432659,187.7288804547558,163.24250474326593,-95.3676974,29.7589382,-112.074141,33.4484367
airplane,Houston-Philadelphia,Houston,Philadelphia,3.695427333126161,2156.341866500929,247.97931464760688,215.6341866500929,-95.3676974,29.7589382,-75.1635262,39.9527237
airplane,Houston-San Antonio,Houston,San Antonio,1.3808291760696965,304.6633408557572,35.03628419841208,30.466334085575724,-95.3676974,29.7589382,-98.4951405,29.4246002
airplane,Houston-San Diego,Houston,San Diego,3.617822497748987,2094.2579981991894,240.8396697929068,209.42579981991892,-95.3676974,29.7589382,-117.162772,32.7174202
airplane,Houston-Dallas,Houston,Dallas,1.4524410101680054,361.9528081344044,41.624572935456506,36.19528081344044,-95.3676974,29.7589382,-96.7968559,32.7762719
airplane,Houston-San Jose,Houston,San Jose,4.234956119176356,2587.964895341085,297.6159629642248,258.7964895341085,-95.3676974,29.7589382,-121.890591,37.3361663
airplane,Houston-Austin,Houston,Austin,1.2946825290803068,235.74602326424548,27.110792675388232,23.57460232642455,-95.3676974,29.7589382,-97.7436995,30.2711286
airplane,Houston-Jacksonville,Houston,Jacksonville,2.650707908476134,1320.566326780907,151.86512757980432,132.05663267809072,-95.3676974,29.7589382,-81.655651,30.3321838
airplane,Houston-Fort Worth,Houston,Fort Worth,1.4771732784047498,381.7386227237998,43.899941613236976,38.17386227237998,-95.3676974,29.7589382,-97.3327459,32.753177
airplane,Houston-Columbus,Houston,Columbus,2.9963007472118592,1597.0405977694872,183.65966874349104,159.70405977694872,-95.3676974,29.7589382,-83.0007065,39.9622601
airplane,Houston-Charlotte,Houston,Charlotte,2.86220512945217,1489.764103561736,171.32287190959966,148.9764103561736,-95.3676974,29.7589382,-80.8430827,35.2272086
airplane,Houston-San Francisco,Houston,San Francisco,4.304240010421397,2643.3920083371177,303.99008095876854,264.3392008337118,-95.3676974,29.7589382,-122.4193286,37.7792588
airplane,Houston-Indianapolis,Houston,Indianapolis,2.741747712248237,1393.39816979859,160.24078952683786,139.33981697985902,-95.3676974,29.7589382,-86.1583502,39.7683331
airplane,Houston-Seattle,Houston,Seattle,4.800612549856188,3040.490039884951,349.65635458676934,304.0490039884951,-95.3676974,29.7589382,-122.330062,47.6038321
airplane,Houston-Denver,Houston,Denver,2.7669898354411684,1413.5918683529349,162.5630648605875,141.35918683529349,-95.3676974,29.7589382,-104.984862,39.7392364
airplane,Houston-Washington,Houston,Washington,3.450582338655734,1960.4658709245875,225.4535751563276,196.0465870924588,-95.3676974,29.7589382,-77.0365427,38.8950368
airplane,Houston-Boston,Houston,Boston,4.226174304903624,2580.9394439229,296.8080360511335,258.09394439229,-95.3676974,29.7589382,-71.060511,42.3554334
airplane,Houston-El Paso,Houston,El Paso,2.35624019191917,1084.9921535353362,124.77409765656368,108.49921535353364,-95.3676974,29.7589382,-106.4870404,31.7601164
airplane,Houston-Nashville,Houston,Nashville,2.3392457969457,1071.3966375565597,123.21061331900437,107.13966375565596,-95.3676974,29.7589382,-86.7742984,36.1622767
airplane,Houston-Detroit,Houston,Detroit,3.2245476754835964,1779.638140386877,204.6583861444909,177.9638140386877,-95.3676974,29.7589382,-83.0466403,42.3315509
airplane,Houston-Oklahoma City,Houston,Oklahoma City,1.8330554361204208,666.444348896337,76.64110012307876,66.6444348896337,-95.3676974,29.7589382,-97.5170536,35.4729886
airplane,Houston-Portland,Houston,Portland,4.6889239829575775,2951.139186366062,339.38100643209714,295.11391863660623,-95.3676974,29.7589382,-122.674194,45.5202471
airplane,Houston-Las Vegas,Houston,Las Vegas,3.466998145729459,1973.598516583567,226.9638294071102,197.35985165835672,-95.3676974,29.7589382,-115.1463536,36.171697
airplane,Houston-Memphis,Houston,Memphis,1.974006851530566,779.2054812244528,89.60863034081207,77.92054812244528,-95.3676974,29.7589382,-90.0517638,35.1460249
airplane,Houston-Baltimore,Houston,Baltimore,3.515907319240577,2012.725855392462,231.4634733701332,201.27258553924625,-95.3676974,29.7589382,-76.610759,39.2908816
airplane,Houston-Louisville,Houston,Louisville,2.6166918949925417,1293.3535159940332,148.7356543393138,129.3353515994033,-95.3676974,29.7589382,-85.759407,38.2542376
airplane,Phoenix-New York,Phoenix,New York,5.304632982803513,3443.7063862428104,396.0262344179232,344.37063862428107,-112.074141,33.4484367,-74.0060152,40.7127281
airplane,Phoenix-Los Angeles,Phoenix,Los Angeles,1.717726271845056,574.1810174760449,66.03081700974516,57.41810174760449,-112.074141,33.4484367,-118.242766,34.0536909
airplane,Phoenix-Chicago,Phoenix,Chicago,3.920878658846662,2336.7029270773296,268.7208366138929,233.67029270773295,-112.074141,33.4484367,-87.6244212,41.8755616
airplane,Phoenix-Houston,Phoenix,Houston,3.040531309290824,1632.425047432659,187.7288804547558,163.24250474326593,-112.074141,33.4484367,-95.3676974,29.7589382
airplane,Phoenix-Philadelphia,Phoenix,Philadelphia,5.18027987270785,3344.2238981662795,384.5857482891221,334.422389816628,-112.074141,33.4484367,-75.1635262,39.9527237
airplane,Phoenix-San Antonio,Phoenix,San Antonio,2.703081482163367,1362.4651857306935,156.68349635902976,136.24651857306935,-112.074141,33.4484367,-98.4951405,29.4246002
airplane,Phoenix-San Diego,Phoenix,San Diego,1.6012040146066195,480.9632116852957,55.31076934380901,48.09632116852957,-112.074141,33.4484367,-117.162772,32.7174202
airplane,Phoenix-Dallas,Phoenix,Dallas,2.7794513868990105,1423.5611095192082,163.70952759470896,142.35611095192084,-112.074141,33.4484367,-96.7968559,32.7762719
airplane,Phoenix-San Jose,Phoenix,San Jose,2.2357060751984976,988.5648601587978,113.68495891826176,98.8564860158798,-112.074141,33.4484367,-121.890591,37.3361663
airplane,Phoenix-Austin,Phoenix,Austin,2.746799500936612,1397.4396007492896,160.70555408616832,139.74396007492896,-112.074141,33.4484367,-97.7436995,30.2711286
airplane,Phoenix-Jacksonville,Phoenix,Jacksonville,4.602979496070578,2882.383596856462,331.4741136384932,288.23835968564623,-112.074141,33.4484367,-81.655651,30.3321838
airplane,Phoenix-Fort Worth,Phoenix,Fort Worth,2.717715070453726,1374.1720563629808,158.0297864817428,137.4172056362981,-112.074141,33.4484367,-97.3327459,32.753177
airplane,Phoenix-Columbus,Phoenix,Columbus,4.347241749240844,2677.793399392675,307.9462409301576,267.7793399392675,-112.074141,33.4484367,-83.0007065,39.9622601
airplane,Phoenix-Charlotte,Phoenix,Charlotte,4.578221456260469,2862.5771650083752,329.1963739759632,286.25771650083755,-112.074141,33.4484367,-80.8430827,35.2272086
airplane,Phoenix-San Francisco,Phoenix,San Francisco,2.313744103091019,1050.9952824728152,120.86445748437376,105.09952824728153,-112.074141,33.4484367,-122.4193286,37.7792588
airplane,Phoenix-Indianapolis,Phoenix,Indianapolis,4.009787974771754,2407.830379817404,276.90049367900144,240.7830379817404,-112.074141,33.4484367,-86.1583502,39.7683331
airplane,Phoenix-Seattle,Phoenix,Seattle,3.2415835943476456,1793.2668754781166,206.22569067998344,179.32668754781167,-112.074141,33.4484367,-122.330062,47.6038321
airplane,Phoenix-Denver,Phoenix,Denver,2.1783366587379125,942.66932699033,108.40697260388797,94.266932699033,-112.074141,33.4484367,-104.984862,39.7392364
airplane,Phoenix-Washington,Phoenix,Washington,4.9782895112169285,3182.6316089735424,366.00263503195737,318.2631608973543,-112.074141,33.4484367,-77.0365427,38.8950368
airplane,Phoenix-Boston,Phoenix,Boston,5.61696777418614,3693.574219348912,424.7610352251249,369.3574219348912,-112.074141,33.4484367,-71.060511,42.3554334
airplane,Phoenix-El Paso,Phoenix,El Paso,1.6948880896963212,555.9104717570569,63.92970425206155,55.5910471757057,-112.074141,33.4484367,-106.4870404,31.7601164
airplane,Phoenix-Nashville,Phoenix,Nashville,3.90360137876129,2322.881103009032,267.1313268460387,232.2881103009032,-112.074141,33.4484367,-86.7742984,36.1622767
airplane,Phoenix-Detroit,Phoenix,Detroit,4.394521189548183,2715.6169516385457,312.2959494384328,271.5616951638546,-112.074141,33.4484367,-83.0466403,42.3315509
airplane,Phoenix-Oklahoma City,Phoenix,Oklahoma City,2.6902123290230286,1352.169863218423,155.49953427011866,135.2169863218423,-112.074141,33.4484367,-97.5170536,35.4729886
airplane,Phoenix-Portland,Phoenix,Portland,3.022956392060815,1618.365113648652,186.111988069595,161.8365113648652,-112.074141,33.4484367,-122.674194,45.5202471
airplane,Phoenix-Las Vegas,Phoenix,Las Vegas,1.5158781415548832,412.70251324390665,47.46078902304927,41.27025132439067,-112.074141,33.4484367,-115.1463536,36.171697
airplane,Phoenix-Memphis,Phoenix,Memphis,3.5345409376536625,2027.63275012293,233.17776626413692,202.763275012293,-112.074141,33.4484367,-90.0517638,35.1460249
airplane,Phoenix-Baltimore,Phoenix,Baltimore,5.02443509709196,3219.548077673568,370.24802893246033,321.95480776735684,-112.074141,33.4484367,-76.610759,39.2908816
airplane,Phoenix-Louisville,Phoenix,Louisville,4.027914289974095,2422.3314319792767,278.56811467761685,242.2331431979277,-112.074141,33.4484367,-85.759407,38.2542376
airplane,Philadelphia-New York,Philadelphia,New York,1.1618625717403224,129.49005739225782,14.891356600109653,12.949005739225782,-75.1635262,39.9527237,-74.0060152,40.7127281
airplane,Philadelphia-Los Angeles,Philadelphia,Los Angeles,5.804314330019795,3843.451464015836,441.99691836182114,384.3451464015836,-75.1635262,39.9527237,-118.242766,34.0536909
airplane,Philadelphia-Chicago,Philadelphia,Chicago,2.3345729305163454,1067.6583444130763,122.78070960750378,106.76583444130765,-75.1635262,39.9527237,-87.6244212,41.8755616
airplane,Philadelphia-Houston,Philadelphia,Houston,3.695427333126161,2156.341866500929,247.97931464760688,215.6341866500929,-75.1635262,39.9527237,-95.3676974,29.7589382
airplane,Philadelphia-Phoenix,Philadelphia,Phoenix,5.18027987270785,3344.2238981662795,384.5857482891221,334.422389816628,-75.1635262,39.9527237,-112.074141,33.4484367
airplane,Philadelphia-San Antonio,Philadelphia,San Antonio,4.0283186147224335,2422.654891777947,278.6053125544639,242.2654891777947,-75.1635262,39.9527237,-98.4951405,29.4246002
airplane,Philadelphia-San Diego,Philadelphia,San Diego,5.763457730135866,3810.766184108693,438.2381111724997,381.0766184108693,-75.1635262,39.9527237,-117.162772,32.7174202
airplane,Philadelphia-Dallas,Philadelphia,Dallas,3.6101715816619633,2088.1372653295707,240.13578551290064,208.81372653295708,-75.1635262,39.9527237,-96.7968559,32.7762719
airplane,Philadelphia-San Jose,Philadelphia,San Jose,6.027591969456177,4022.073575564941,462.53846118996825,402.2073575564941,-75.1635262,39.9527237,-121.890591,37.3361663
airplane,Philadelphia-Austin,Philadelphia,Austin,3.887005075836436,2309.604060669149,265.6044669769521,230.9604060669149,-75.1635262,39.9527237,-97.7436995,30.2711286
airplane,Philadelphia-Jacksonville,Philadelphia,Jacksonville,2.526165693652656,1220.9325549221246,140.40724381604434,122.09325549221246,-75.1635262,39.9527237,-81.655651,30.3321838
airplane,Philadelphia-Fort Worth,Philadelphia,Fort Worth,3.666760842771086,2133.408674216869,245.34199753493996,213.34086742168688,-75.1635262,39.9527237,-97.3327459,32.753177
airplane,Philadelphia-Columbus,Philadelphia,Columbus,1.8347178324413989,667.7742659531192,76.79404058460871,66.77742659531192,-75.1635262,39.9527237,-83.0007065,39.9622601
airplane,Philadelphia-Charlotte,Philadelphia,Charlotte,1.9066239556291764,725.2991645033412,83.40940391788425,72.52991645033413,-75.1635262,39.9527237,-80.8430827,35.2272086
airplane,Philadelphia-San Francisco,Philadelphia,San Francisco,6.062956135149566,4050.364908119653,465.79196443376014,405.0364908119653,-75.1635262,39.9527237,-122.4193286,37.7792588
airplane,Philadelphia-Indianapolis,Philadelphia,Indianapolis,2.1726028494146643,938.0822795317312,107.8794621461491,93.80822795317312,-75.1635262,39.9527237,-86.1583502,39.7683331
airplane,Philadelphia-Seattle,Philadelphia,Seattle,5.774054364581958,3819.243491665566,439.2130015415401,381.9243491665566,-75.1635262,39.9527237,-122.330062,47.6038321
airplane,Philadelphia-Denver,Philadelphia,Denver,4.167556402458524,2534.045121966819,291.4151890261842,253.4045121966819,-75.1635262,39.9527237,-104.984862,39.7392364
airplane,Philadelphia-Washington,Philadelphia,Washington,1.249097923843262,199.2783390746096,22.917008993580104,19.92783390746096,-75.1635262,39.9527237,-77.0365427,38.8950368
airplane,Philadelphia-Boston,Philadelphia,Boston,1.5438655591051456,435.0924472841164,50.03563143767339,43.509244728411645,-75.1635262,39.9527237,-71.060511,42.3554334
airplane,Philadelphia-El Paso,Philadelphia,El Paso,4.68584086336389,2948.672690691112,339.09735942947793,294.8672690691112,-75.1635262,39.9527237,-106.4870404,31.7601164
airplane,Philadelphia-Nashville,Philadelphia,Nashville,2.374228112623319,1099.3824900986554,126.42898636134537,109.93824900986554,-75.1635262,39.9527237,-86.7742984,36.1622767
