type,route_name,origin,destination,time,distance,CO2,price,olon,olat,dlon,dlat
road,Los Angeles-Louisville,Los Angeles,Louisville,36.46683333333333,3351.1193,402.13431599999996,167.55596500000001,-118.243683,34.052235,-85.759407,38.2542376
road,Chicago-New York,Chicago,New York,14.90802777777778,1280.1805,153.62166,64.009025,-87.6244212,41.8755616,-74.0060152,40.7127281
road,Chicago-Los Angeles,Chicago,Los Angeles,35.46680555555555,3247.8597,389.743164,162.392985,-87.6244212,41.8755616,-118.243683,34.052235
road,Chicago-Houston,Chicago,Houston,19.631694444444445,1724.8173000000002,206.97807600000002,86.24086500000001,-87.6244212,41.8755616,-95.3676974,29.7589382
road,Chicago-Phoenix,Chicago,Phoenix,31.634083333333333,2833.0993,339.97191599999996,141.654965,-87.6244212,41.8755616,-112.074141,33.4484367
road,Chicago-Philadelphia,Chicago,Philadelphia,14.001527777777778,1222.6393,146.716716,61.13196500000001,-87.6244212,41.8755616,-75.1635262,39.9527237
road,Chicago-San Antonio,Chicago,San Antonio,22.04763888888889,1979.1813,237.501756,98.95906500000001,-87.6244212,41.8755616,-98.4951405,29.4246002
road,Chicago-San Diego,Chicago,San Diego,36.62025,3346.395,401.56739999999996,167.31975,-87.6244212,41.8755616,-117.162772,32.7174202
road,Chicago-Dallas,Chicago,Dallas,17.198638888888887,1540.7371,184.888452,77.036855,-87.6244212,41.8755616,-96.7968559,32.7762719
road,Chicago-San Jose,Chicago,San Jose,37.59572222222222,3482.1406,417.856872,174.10703,-87.6244212,41.8755616,-121.890591,37.3361663
road,Chicago-Austin,Chicago,Austin,20.591166666666663,1853.235,222.38819999999998,92.66175,-87.6244212,41.8755616,-97.7436995,30.2711286
road,Chicago-Jacksonville,Chicago,Jacksonville,19.573,1656.4578,198.77493599999997,82.82289,-87.6244212,41.8755616,-81.655651,30.3321838
road,Chicago-Fort Worth,Chicago,Fort Worth,17.835833333333333,1592.1035,191.05241999999998,79.605175,-87.6244212,41.8755616,-97.3327459,32.753177
road,Chicago-Columbus,Chicago,Columbus,6.770388888888889,569.0421,68.285052,28.452105000000003,-87.6244212,41.8755616,-83.0007065,39.9622601
road,Chicago-Charlotte,Chicago,Charlotte,14.601083333333332,1203.5222,144.422664,60.17611000000001,-87.6244212,41.8755616,-80.8430827,35.2272086
road,Chicago-San Francisco,Chicago,San Francisco,37.05386111111111,3434.0911,412.090932,171.70455500000003,-87.6244212,41.8755616,-122.4193286,37.7792588
road,Chicago-Indianapolis,Chicago,Indianapolis,3.5959166666666667,290.8266,34.899192,14.54133,-87.6244212,41.8755616,-86.1583502,39.7683331
road,Chicago-Seattle,Chicago,Seattle,36.03616666666667,3296.6161,395.593932,164.83080500000003,-87.6244212,41.8755616,-122.330062,47.6038321
road,Chicago-Denver,Chicago,Denver,17.954833333333333,1616.01,193.9212,80.8005,-87.6244212,41.8755616,-104.984862,39.7392364
road,Chicago-Washington,Chicago,Washington,13.139277777777778,1121.4624,134.57548799999998,56.073119999999996,-87.6244212,41.8755616,-77.0365427,38.8950368
road,Chicago-Boston,Chicago,Boston,18.753027777777778,1597.8182,191.738184,79.89091,-87.6244212,41.8755616,-71.060511,42.3554334
road,Chicago-El Paso,Chicago,El Paso,27.150388888888887,2458.2092,294.985104,122.91046,-87.6244212,41.8755616,-106.4870404,31.7601164
road,Chicago-Nashville,Chicago,Nashville,8.849416666666666,753.7627,90.45152399999999,37.688135,-87.6244212,41.8755616,-86.7742984,36.1622767
road,Chicago-Detroit,Chicago,Detroit,5.281166666666667,453.0246,54.362952,22.65123,-87.6244212,41.8755616,-83.0466403,42.3315509
road,Chicago-Oklahoma City,Chicago,Oklahoma City,14.608833333333337,1286.7863,154.414356,64.339315,-87.6244212,41.8755616,-97.5170536,35.4729886
road,Chicago-Portland,Chicago,Portland,36.85127777777778,3416.3081,409.956972,170.81540500000003,-87.6244212,41.8755616,-122.674194,45.5202471
road,Chicago-Las Vegas,Chicago,Las Vegas,30.57466666666667,2814.4124,337.729488,140.72062000000003,-87.6244212,41.8755616,-115.1463536,36.171697
road,Chicago-Memphis,Chicago,Memphis,9.740916666666667,855.9293,102.711516,42.796465000000005,-87.6244212,41.8755616,-90.0517638,35.1460249
road,Chicago-Baltimore,Chicago,Baltimore,13.114416666666669,1131.2851,135.754212,56.564255,-87.6244212,41.8755616,-76.61219,39.290386
road,Chicago-Louisville,Chicago,Louisville,5.679083333333334,474.5832,56.94998399999999,23.72916,-87.6244212,41.8755616,-85.759407,38.2542376
road,Houston-New York,Houston,New York,30.24802777777777,2621.9029,314.628348,131.095145,-95.3676974,29.7589382,-74.0060152,40.7127281
road,Houston-Los Angeles,Houston,Los Angeles,26.448888888888888,2489.6315,298.75577999999996,124.481575,-95.3676974,29.7589382,-118.243683,34.052235
road,Houston-Chicago,Houston,Chicago,19.70911111111112,1725.6536,207.078432,86.28268000000001,-95.3676974,29.7589382,-87.6244212,41.8755616
road,Houston-Phoenix,Houston,Phoenix,19.80738888888889,1889.5962,226.751544,94.47981,-95.3676974,29.7589382,-112.074141,33.4484367
road,Houston-Philadelphia,Houston,Philadelphia,28.681,2486.6923,298.403076,124.33461500000001,-95.3676974,29.7589382,-75.1635262,39.9527237
road,Houston-San Antonio,Houston,San Antonio,3.4954444444444444,315.3023,37.836276,15.765115000000002,-95.3676974,29.7589382,-98.4951405,29.4246002
road,Houston-San Diego,Houston,San Diego,24.98361111111111,2364.244,283.70928,118.21220000000001,-95.3676974,29.7589382,-117.162772,32.7174202
road,Houston-Dallas,Houston,Dallas,4.242083333333333,384.7025,46.1643,19.235125,-95.3676974,29.7589382,-96.7968559,32.7762719
road,Houston-San Jose,Houston,San Jose,32.78888888888889,3032.5335,363.90402,151.626675,-95.3676974,29.7589382,-121.890591,37.3361663
road,Houston-Austin,Houston,Austin,3.0219722222222223,262.3538,31.482455999999996,13.11769,-95.3676974,29.7589382,-97.7436995,30.2711286
road,Houston-Jacksonville,Houston,Jacksonville,15.927333333333332,1402.1695,168.26033999999999,70.108475,-95.3676974,29.7589382,-81.655651,30.3321838
road,Houston-Fort Worth,Houston,Fort Worth,4.756361111111112,422.2328,50.667936,21.11164,-95.3676974,29.7589382,-97.3327459,32.753177
road,Houston-Columbus,Houston,Columbus,21.44136111111111,1860.9562,223.314744,93.04781000000001,-95.3676974,29.7589382,-83.0007065,39.9622601
road,Houston-Charlotte,Houston,Charlotte,19.236527777777777,1666.8856,200.026272,83.34428000000001,-95.3676974,29.7589382,-80.8430827,35.2272086
road,Houston-San Francisco,Houston,San Francisco,33.483000000000004,3098.9108,371.869296,154.94554000000002,-95.3676974,29.7589382,-122.4193286,37.7792588
road,Houston-Indianapolis,Houston,Indianapolis,18.45236111111111,1617.0505,194.04606,80.85252500000001,-95.3676974,29.7589382,-86.1583502,39.7683331
road,Houston-Seattle,Houston,Seattle,41.11122222222222,3723.8096,446.857152,186.19048,-95.3676974,29.7589382,-122.330062,47.6038321
road,Houston-Denver,Houston,Denver,18.628444444444444,1659.4392,199.132704,82.97196000000001,-95.3676974,29.7589382,-104.984862,39.7392364
road,Houston-Washington,Houston,Washington,25.853583333333333,2266.3521,271.962252,113.31760500000001,-95.3676974,29.7589382,-77.0365427,38.8950368
road,Houston-Boston,Houston,Boston,34.68058333333334,2959.7137,355.165644,147.985685,-95.3676974,29.7589382,-71.060511,42.3554334
road,Houston-El Paso,Houston,El Paso,12.354888888888889,1198.1712,143.780544,59.90856,-95.3676974,29.7589382,-106.4870404,31.7601164
road,Houston-Nashville,Houston,Nashville,14.298666666666666,1253.9048,150.46857599999998,62.695240000000005,-95.3676974,29.7589382,-86.7742984,36.1622767
road,Houston-Detroit,Houston,Detroit,23.87702777777778,2064.8615,247.78338,103.243075,-95.3676974,29.7589382,-83.0466403,42.3315509
road,Houston-Oklahoma City,Houston,Oklahoma City,7.8662222222222224,715.0739,85.80886799999999,35.753695,-95.3676974,29.7589382,-97.5170536,35.4729886
road,Houston-Portland,Houston,Portland,39.90252777777778,3626.87,435.22439999999995,181.3435,-95.3676974,29.7589382,-122.674194,45.5202471
road,Houston-Las Vegas,Houston,Las Vegas,25.50027777777778,2295.9908,275.518896,114.79954000000001,-95.3676974,29.7589382,-115.1463536,36.171697
road,Houston-Memphis,Houston,Memphis,10.425,912.5255,109.50305999999999,45.626275,-95.3676974,29.7589382,-90.0517638,35.1460249
road,Houston-Baltimore,Houston,Baltimore,26.640555555555554,2327.6925,279.3231,116.38462500000001,-95.3676974,29.7589382,-76.61219,39.290386
road,Houston-Louisville,Houston,Louisville,17.435861111111112,1529.7812,183.57374399999998,76.48906,-95.3676974,29.7589382,-85.759407,38.2542376
road,Phoenix-New York,Phoenix,New York,44.20913888888889,3875.0544,465.006528,193.75272,-112.074141,33.4484367,-74.0060152,40.7127281
road,Phoenix-Los Angeles,Phoenix,Los Angeles,6.697416666666667,600.1144,72.013728,30.005720000000004,-112.074141,33.4484367,-118.243683,34.052235
road,Phoenix-Chicago,Phoenix,Chicago,31.65233333333333,2825.0341000000003,339.004092,141.25170500000002,-112.074141,33.4484367,-87.6244212,41.8755616
road,Phoenix-Houston,Phoenix,Houston,19.77663888888889,1891.7859,227.014308,94.589295,-112.074141,33.4484367,-95.3676974,29.7589382
road,Phoenix-Philadelphia,Phoenix,Philadelphia,42.62363888888889,3767.431,452.09172,188.37155,-112.074141,33.4484367,-75.1635262,39.9527237
road,Phoenix-San Antonio,Phoenix,San Antonio,16.36538888888889,1579.3001000000002,189.51601200000002,78.96500500000002,-112.074141,33.4484367,-98.4951405,29.4246002
road,Phoenix-San Diego,Phoenix,San Diego,6.564138888888889,571.5723,68.588676,28.578615000000003,-112.074141,33.4484367,-117.162772,32.7174202
road,Phoenix-Dallas,Phoenix,Dallas,18.153,1714.7716,205.772592,85.73858000000001,-112.074141,33.4484367,-96.7968559,32.7762719
road,Phoenix-San Jose,Phoenix,San Jose,13.037416666666664,1143.0164,137.161968,57.15082,-112.074141,33.4484367,-121.890591,37.3361663
road,Phoenix-Austin,Phoenix,Austin,17.163916666666665,1619.766,194.37192,80.98830000000001,-112.074141,33.4484367,-97.7436995,30.2711286
road,Phoenix-Jacksonville,Phoenix,Jacksonville,35.6245,3291.2502000000004,394.95002400000004,164.56251000000003,-112.074141,33.4484367,-81.655651,30.3321838
road,Phoenix-Fort Worth,Phoenix,Fort Worth,17.521416666666667,1663.5178999999998,199.62214799999998,83.175895,-112.074141,33.4484367,-97.3327459,32.753177
road,Phoenix-Columbus,Phoenix,Columbus,33.71211111111111,3011.2316,361.34779199999997,150.56158000000002,-112.074141,33.4484367,-83.0007065,39.9622601
road,Phoenix-Charlotte,Phoenix,Charlotte,36.798027777777776,3365.4816,403.857792,168.27408000000003,-112.074141,33.4484367,-80.8430827,35.2272086
road,Phoenix-San Francisco,Phoenix,San Francisco,13.731527777777778,1209.3937,145.127244,60.469685000000005,-112.074141,33.4484367,-122.4193286,37.7792588
road,Phoenix-Indianapolis,Phoenix,Indianapolis,30.488833333333336,2730.1127,327.613524,136.505635,-112.074141,33.4484367,-86.1583502,39.7683331
road,Phoenix-Seattle,Phoenix,Seattle,26.47575,2240.1148,268.81377599999996,112.00574,-112.074141,33.4484367,-122.330062,47.6038321
road,Phoenix-Denver,Phoenix,Denver,15.541777777777778,1321.6767,158.601204,66.08383500000001,-112.074141,33.4484367,-104.984862,39.7392364
road,Phoenix-Washington,Phoenix,Washington,41.221777777777774,3706.1376,444.736512,185.30688,-112.074141,33.4484367,-77.0365427,38.8950368
road,Phoenix-Boston,Phoenix,Boston,48.21936111111111,4239.0792,508.689504,211.95396000000002,-112.074141,33.4484367,-71.060511,42.3554334
road,Phoenix-El Paso,Phoenix,El Paso,7.483777777777777,692.1568000000001,83.05881600000001,34.60784,-112.074141,33.4484367,-106.4870404,31.7601164
road,Phoenix-Nashville,Phoenix,Nashville,29.04094444444444,2637.4982,316.499784,131.87491,-112.074141,33.4484367,-86.7742984,36.1622767
road,Phoenix-Detroit,Phoenix,Detroit,35.9135,3177.9237000000003,381.350844,158.89618500000003,-112.074141,33.4484367,-83.0466403,42.3315509
road,Phoenix-Oklahoma City,Phoenix,Oklahoma City,17.145611111111112,1546.368,185.56416,77.3184,-112.074141,33.4484367,-97.5170536,35.4729886
road,Phoenix-Portland,Phoenix,Portland,24.760444444444445,2144.3717,257.324604,107.21858500000002,-112.074141,33.4484367,-122.674194,45.5202471
road,Phoenix-Las Vegas,Phoenix,Las Vegas,5.977027777777778,460.1066,55.212792,23.00533,-112.074141,33.4484367,-115.1463536,36.171697
road,Phoenix-Memphis,Phoenix,Memphis,25.167277777777777,2296.119,275.53428,114.80595000000001,-112.074141,33.4484367,-90.0517638,35.1460249
road,Phoenix-Baltimore,Phoenix,Baltimore,41.46697222222223,3658.7265,439.04718,182.936325,-112.074141,33.4484367,-76.61219,39.290386
road,Phoenix-Louisville,Phoenix,Louisville,30.73238888888889,2758.3514,331.002168,137.91757,-112.074141,33.4484367,-85.759407,38.2542376
road,Philadelphia-New York,Philadelphia,New York,2.021027777777778,151.3953,18.167436,7.569765,-75.1635262,39.9527237,-74.0060152,40.7127281
road,Philadelphia-Los Angeles,Philadelphia,Los Angeles,48.35275,4369.392900000001,524.3271480000001,218.46964500000004,-75.1635262,39.9527237,-118.243683,34.052235
road,Philadelphia-Chicago,Philadelphia,Chicago,13.983555555555556,1222.8547,146.74256400000002,61.14273500000001,-75.1635262,39.9527237,-87.6244212,41.8755616
road,Philadelphia-Houston,Philadelphia,Houston,28.7055,2490.9896,298.918752,124.54948,-75.1635262,39.9527237,-95.3676974,29.7589382
road,Philadelphia-Phoenix,Philadelphia,Phoenix,42.59169444444444,3774.4088,452.929056,188.72044000000002,-75.1635262,39.9527237,-112.074141,33.4484367
road,Philadelphia-San Antonio,Philadelphia,San Antonio,31.689138888888888,2801.9627,336.235524,140.098135,-75.1635262,39.9527237,-98.4951405,29.4246002
road,Philadelphia-San Diego,Philadelphia,San Diego,49.00222222222222,4403.579900000001,528.4295880000001,220.17899500000004,-75.1635262,39.9527237,-117.162772,32.7174202
road,Philadelphia-Dallas,Philadelphia,Dallas,26.840138888888887,2363.5185,283.62222,118.175925,-75.1635262,39.9527237,-96.7968559,32.7762719
road,Philadelphia-San Jose,Philadelphia,San Jose,51.01636111111111,4681.7168,561.806016,234.08584000000002,-75.1635262,39.9527237,-121.890591,37.3361663
road,Philadelphia-Austin,Philadelphia,Austin,30.232666666666667,2676.0163,321.12195599999995,133.800815,-75.1635262,39.9527237,-97.7436995,30.2711286
road,Philadelphia-Jacksonville,Philadelphia,Jacksonville,16.019305555555555,1366.857,164.02284,68.34285,-75.1635262,39.9527237,-81.655651,30.3321838
road,Philadelphia-Fort Worth,Philadelphia,Fort Worth,27.47733333333333,2414.8848,289.78617599999995,120.74423999999999,-75.1635262,39.9527237,-97.3327459,32.753177
road,Philadelphia-Columbus,Philadelphia,Columbus,8.985527777777778,755.9211,90.710532,37.796055,-75.1635262,39.9527237,-83.0007065,39.9622601
road,Philadelphia-Charlotte,Philadelphia,Charlotte,10.570416666666668,863.3838000000001,103.60605600000001,43.16919000000001,-75.1635262,39.9527237,-80.8430827,35.2272086
road,Philadelphia-San Francisco,Philadelphia,San Francisco,50.474500000000006,4633.6673,556.040076,231.683365,-75.1635262,39.9527237,-122.4193286,37.7792588
road,Philadelphia-Indianapolis,Philadelphia,Indianapolis,12.219888888888889,1037.1776,124.46131199999999,51.85888,-75.1635262,39.9527237,-86.1583502,39.7683331
road,Philadelphia-Seattle,Philadelphia,Seattle,49.92575,4517.4838,542.0980559999999,225.87419,-75.1635262,39.9527237,-122.330062,47.6038321
road,Philadelphia-Denver,Philadelphia,Denver,31.37547222222222,2815.5863,337.87035599999996,140.779315,-75.1635262,39.9527237,-104.984862,39.7392364
road,Philadelphia-Washington,Philadelphia,Washington,3.0344722222222225,224.9361,26.992332,11.246805000000002,-75.1635262,39.9527237,-77.0365427,38.8950368
road,Philadelphia-Boston,Philadelphia,Boston,6.40375,489.0874,58.690487999999995,24.45437,-75.1635262,39.9527237,-71.060511,42.3554334
road,Philadelphia-El Paso,Philadelphia,El Paso,37.48575,3385.3548,406.242576,169.26774,-75.1635262,39.9527237,-106.4870404,31.7601164
road,Philadelphia-Nashville,Philadelphia,Nashville,15.047305555555557,1293.0717,155.168604,64.653585,-75.1635262,39.9527237,-86.7742984,36.1622767
road,Philadelphia-Detroit,Philadelphia,Detroit,10.79111111111111,940.3088,112.837056,47.015440000000005,-75.1635262,39.9527237,-83.0466403,42.3315509
road,Philadelphia-Oklahoma City,Philadelphia,Oklahoma City,25.566444444444443,2228.0958,267.371496,111.40479,-75.1635262,39.9527237,-97.5170536,35.4729886
road,Philadelphia-Portland,Philadelphia,Portland,50.27191666666666,4615.8843,553.906116,230.794215,-75.1635262,39.9527237,-122.674194,45.5202471
road,Philadelphia-Las Vegas,Philadelphia,Las Vegas,43.995305555555554,4013.9886,481.678632,200.69943,-75.1635262,39.9527237,-115.1463536,36.171697
road,Philadelphia-Memphis,Philadelphia,Memphis,18.945888888888888,1635.9411,196.312932,81.797055,-75.1635262,39.9527237,-90.0517638,35.1460249
road,Philadelphia-Baltimore,Philadelphia,Baltimore,2.1905277777777776,162.7174,19.526087999999998,8.13587,-75.1635262,39.9527237,-76.61219,39.290386
road,Philadelphia-Louisville,Philadelphia,Louisville,12.808722222222222,1082.7506,129.930072,54.137530000000005,-75.1635262,39.9527237,-85.759407,38.2542376
road,San Antonio-New York,San Antonio,New York,33.22966666666667,2932.2162000000003,351.865944,146.61081000000001,-98.4951405,29.4246002,-74.0060152,40.7127281
road,San Antonio-Los Angeles,San Antonio,Los Angeles,23.01825,2180.3555,261.64266,109.01777500000001,-98.4951405,29.4246002,-118.243683,34.052235
road,San Antonio-Chicago,San Antonio,Chicago,22.064833333333333,1979.7748,237.57297599999998,98.98874,-98.4951405,29.4246002,-87.6244212,41.8755616
road,San Antonio-Houston,San Antonio,Houston,3.4726666666666666,314.6046,37.752552,15.73023,-98.4951405,29.4246002,-95.3676974,29.7589382
road,San Antonio-Phoenix,San Antonio,Phoenix,16.37675,1580.3201,189.638412,79.016005,-98.4951405,29.4246002,-112.074141,33.4484367
road,San Antonio-Philadelphia,San Antonio,Philadelphia,31.66263888888889,2797.0055,335.64066,139.850275,-98.4951405,29.4246002,-75.1635262,39.9527237
road,San Antonio-San Diego,San Antonio,San Diego,21.55297222222222,2054.968,246.59615999999997,102.7484,-98.4951405,29.4246002,-117.162772,32.7174202
road,San Antonio-Dallas,San Antonio,Dallas,4.890972222222223,439.0777,52.689324,21.953885,-98.4951405,29.4246002,-96.7968559,32.7762719
road,San Antonio-San Jose,San Antonio,San Jose,29.35825,2723.2575,326.7909,136.162875,-98.4951405,29.4246002,-121.890591,37.3361663
road,San Antonio-Austin,San Antonio,Austin,1.527027777777778,128.2165,15.385979999999998,6.410825,-98.4951405,29.4246002,-97.7436995,30.2711286
road,San Antonio-Jacksonville,San Antonio,Jacksonville,19.320527777777777,1714.0689,205.688268,85.703445,-98.4951405,29.4246002,-81.655651,30.3321838
road,San Antonio-Fort Worth,San Antonio,Fort Worth,4.808972222222222,431.0653,51.727835999999996,21.553265,-98.4951405,29.4246002,-97.3327459,32.753177
road,San Antonio-Columbus,San Antonio,Columbus,23.797083333333333,2115.0774,253.809288,105.75387,-98.4951405,29.4246002,-83.0007065,39.9622601
